Segment,Segment_Name,Family,Family_Name,Class,Class_Name,Commodity,Commodity_Name,Unit_Operations,OECD_FOS
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116210,Metabolic disorder breathalyzer monitor or meter,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116212,Monitor or meter quality controls calibrators or standards,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116215,Glucose test monitor or meter accessories,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116216,Blood lead test monitor or meter,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116217,Blood lead test monitor or meter accessories,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116218,Cardiac marker panel test monitor or meter,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116219,Cardiac marker panel test monitor or meter accessories,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116220,Lipid profile or at risk liver enzyme test monitor or meter,process_monitoring;lipid_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116221,Lipid profile or at risk liver enzyme test monitor or meter accessories,process_monitoring;lipid_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116222,Blood bilirubin test monitor or meter,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116223,Blood bilirubin test monitor or meter accessories,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41110000,Measuring and observing and testing instruments,41116200,Patient point of care testing supplies and equipment,41116224,Glucose and beta hemoglobin test monitor or meter accessories,process_monitoring,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41121500,Pipettes and liquid handling equipment and supplies,41121514,Pipette pumps,pumping,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41121500,Pipettes and liquid handling equipment and supplies,41121521,Automated liquid handling system accessories,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41121700,Test Tubes,41121702,Microcentrifuge tubes,solid_liquid_separation,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41121700,Test Tubes,41121703,Centrifuge tubes,solid_liquid_separation,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41121700,Test Tubes,41121707,Separator test tubes,solid_liquid_separation,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41121700,Test Tubes,41121712,Viscometer tube,rheology_measurement,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41121700,Test Tubes,41121713,Sand size analyzer,composition_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41122000,Laboratory or sampling syringes,41122001,Chromatography syringes,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41122000,Laboratory or sampling syringes,41122002,Chromatography syringe needles,chromatography,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41122100,Tissue culture and high throughput screening supplies,41122112,Cell culture glass capillary tube,cell_culture,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41122400,Laboratory implements,41122410,Laboratory sealing film,packaging,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41122600,Laboratory microscope slides and supplies,41122601,Microscope slides,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41122600,Laboratory microscope slides and supplies,41122602,Microscopes slide coverslips,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41122600,Laboratory microscope slides and supplies,41122603,Microscope lens paper,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41122600,Laboratory microscope slides and supplies,41122605,Microscope immersion oil,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41122600,Laboratory microscope slides and supplies,41122606,Microscope slide dispensers,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41122600,Laboratory microscope slides and supplies,41122607,Microscope lens cleaner solution,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41122700,Laboratory tapes and labels,41122702,Labeling tapes,packaging,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41122800,Laboratory stands and racks and trays,41122802,Microscope slide racks,structural_analysis,1.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41122800,Laboratory stands and racks and trays,41122805,Drying racks,drying,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123000,Laboratory desiccators and desiccants,41123005,Microbial susceptibility disc desiccant storage container,microbial_analysis;storage,1.6
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123100,Laboratory dialysis supplies,41123104,Dialysis membrane,membrane_separation,2.4
41000000,Laboratory and Measuring and Observing and Testing Equipment,41120000,Laboratory supplies and fixtures,41123200,Preserved specimens and supplies,41123204,Microbial quality control QC reference organism,microbial_analysis,1.6
